Date,country_region,retail_recreation_change,grocery_pharmacy_change,parks_change,transit_change,workplaces_change,residential_change,mobility_drop_retail,mobility_drop_transit,mobility_drop_workplace,residential_increase,grocery_spike,severe_lockdown_behavior,partial_restrictions,num_posts,avg_compound,neg_fraction,pos_fraction,high_negative_sentiment,high_positive_sentiment,sentiment_shift_detected,sentiment_improved,sentiment_worsened,sentiment_volatility,fear_keywords_present,anger_mentioned,sadness_keywords_present,anxiety_keywords_present,dominant_emotion_fear,dominant_emotion,mixed_emotions,covid_topic_detected,lockdown_mentioned,vaccine_mentioned,health_concern,compliance_discussed,policy_governance_discussion,solidarity_messages,weekend,emotion_with_mobility_signal,emotion_mobility_mismatch,calm_mobile_baseline,dominant_emotion_fear_lag1,dominant_emotion_fear_lag3,dominant_emotion_fear_lag7,high_negative_sentiment_lag1,high_negative_sentiment_lag3,high_negative_sentiment_lag7,high_positive_sentiment_lag1,high_positive_sentiment_lag3,high_positive_sentiment_lag7,solidarity_messages_lag1,solidarity_messages_lag3,solidarity_messages_lag7,compliance_discussed_lag1,compliance_discussed_lag3,compliance_discussed_lag7,health_concern_lag1,health_concern_lag3,health_concern_lag7,sentiment_shift_detected_lag1,sentiment_shift_detected_lag3,sentiment_shift_detected_lag7,sentiment_worsened_lag1,sentiment_worsened_lag3,sentiment_worsened_lag7,sentiment_improved_lag1,sentiment_improved_lag3,sentiment_improved_lag7,lockdown_mentioned_lag1,lockdown_mentioned_lag3,lockdown_mentioned_lag7,vaccine_mentioned_lag1,vaccine_mentioned_lag3,vaccine_mentioned_lag7,policy_governance_discussion_lag1,policy_governance_discussion_lag3,policy_governance_discussion_lag7,fear_keywords_present_lag1,fear_keywords_present_lag3,fear_keywords_present_lag7,anxiety_keywords_present_lag1,anxiety_keywords_present_lag3,anxiety_keywords_present_lag7,grocery_spike_lead2,grocery_spike_lead7,mobility_drop_retail_lead2,mobility_drop_retail_lead7,mobility_drop_transit_lead2,mobility_drop_transit_lead7,mobility_drop_workplace_lead2,mobility_drop_workplace_lead7,residential_increase_lead2,residential_increase_lead7,severe_lockdown_behavior_lead2,severe_lockdown_behavior_lead7,partial_restrictions_lead2,partial_restrictions_lead7,sentiment_shift_detected_lead2,sentiment_shift_detected_lead7,sentiment_worsened_lead2,sentiment_worsened_lead7,sentiment_improved_lead2,sentiment_improved_lead7,high_negative_sentiment_lead2,high_negative_sentiment_lead7,high_positive_sentiment_lead2,high_positive_sentiment_lead7,solidarity_messages_lead2,solidarity_messages_lead7,compliance_discussed_lead2,compliance_discussed_lead7,vaccine_mentioned_lead2,vaccine_mentioned_lead7,health_concern_lead2,health_concern_lead7
2020-09-30,United Arab Emirates,-23.0,-2.0,-41.0,-38.0,-20.0,9.0,0,1,0,1,0,0,1,3.0,0.2437666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.3165324241772958,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
2020-10-01,United Arab Emirates,-22.0,0.0,-38.0,-38.0,-20.0,9.0,0,1,0,1,0,0,1,5.0,0.2441999999999999,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.5544064610013126,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2020-10-02,United Arab Emirates,-26.0,-5.0,-44.0,-40.0,-16.0,8.0,1,1,0,0,0,0,1,4.0,0.557075,0.0,0.75,0.0,1.0,1.0,1.0,0.0,0.390819481186647,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0
2020-10-03,United Arab Emirates,-22.0,-1.0,-40.0,-38.0,-14.0,6.0,0,1,0,0,0,0,1,2.0,0.1724,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.7718,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
2020-10-04,United Arab Emirates,-20.0,1.0,-34.0,-35.0,-20.0,8.0,0,1,0,0,0,0,1,6.0,0.31945,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.2762682618398284,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
2020-10-05,United Arab Emirates,-23.0,-3.0,-38.0,-38.0,-21.0,9.0,0,1,0,1,0,0,1,5.0,0.19672,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.6072447262842223,1.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-10-06,United Arab Emirates,-23.0,-3.0,-38.0,-38.0,-21.0,8.0,0,1,0,0,0,0,1,2.0,0.9884,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0044,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0
2020-10-07,United Arab Emirates,-24.0,-3.0,-38.0,-38.0,-20.0,9.0,0,1,0,1,0,0,1,3.0,-0.3511333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.2482887611006363,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
2020-10-08,United Arab Emirates,-23.0,-2.0,-36.0,-37.0,-19.0,10.0,0,1,0,1,0,0,1,1.0,0.4551,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2020-10-09,United Arab Emirates,-27.0,-7.0,-41.0,-42.0,-15.0,8.0,1,1,0,0,0,0,1,1.0,0.9781,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2020-10-10,United Arab Emirates,-24.0,-5.0,-37.0,-39.0,-12.0,8.0,0,1,0,0,0,0,1,1.0,0.9789,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2020-10-11,United Arab Emirates,-21.0,0.0,-32.0,-37.0,-18.0,10.0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
2020-10-12,United Arab Emirates,-24.0,-4.0,-34.0,-38.0,-19.0,10.0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
2020-10-13,United Arab Emirates,-24.0,-3.0,-34.0,-38.0,-19.0,10.0,0,1,0,1,0,0,1,4.0,0.361975,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.374796780769259,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2020-10-14,United Arab Emirates,-23.0,-3.0,-36.0,-37.0,-19.0,10.0,0,1,0,1,0,0,1,3.0,0.3249333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.4595251268670977,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2020-10-15,United Arab Emirates,-22.0,-1.0,-34.0,-35.0,-19.0,10.0,0,1,0,1,0,0,1,4.0,-0.279575,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.2022976566226114,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1
2020-10-16,United Arab Emirates,-26.0,-5.0,-36.0,-40.0,-15.0,9.0,1,1,0,1,0,0,1,4.0,-0.259175,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.149889582276421,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
2020-10-17,United Arab Emirates,-23.0,-4.0,-36.0,-38.0,-12.0,8.0,0,1,0,0,0,0,1,2.0,0.21075,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.21075,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
2020-10-18,United Arab Emirates,-20.0,-1.0,-32.0,-36.0,-20.0,10.0,0,1,0,1,0,0,1,4.0,-0.446175,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.3377096339682953,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
2020-10-19,United Arab Emirates,-23.0,-4.0,-35.0,-36.0,-20.0,10.0,0,1,0,1,0,0,1,5.0,0.0662999999999999,0.2,0.2,0.0,0.0,1.0,1.0,0.0,0.4176492691242258,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
2020-10-20,United Arab Emirates,-23.0,-5.0,-33.0,-37.0,-20.0,10.0,0,1,0,1,0,0,1,5.0,0.2345,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.5151241442603909,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1
2020-10-21,United Arab Emirates,-22.0,-3.0,-31.0,-37.0,-20.0,10.0,0,1,0,1,0,0,1,4.0,-0.1513499999999999,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.1514241311680539,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2020-10-22,United Arab Emirates,-21.0,-1.0,-25.0,-35.0,-19.0,10.0,0,1,0,1,0,0,1,7.0,0.5038857142857143,0.0,0.5714285714285714,0.0,1.0,1.0,1.0,0.0,0.4462621504662652,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2020-10-23,United Arab Emirates,-26.0,-5.0,-28.0,-40.0,-14.0,8.0,1,1,0,0,0,0,1,1.0,-0.5994,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2020-10-24,United Arab Emirates,-23.0,-4.0,-29.0,-38.0,-11.0,7.0,0,1,0,0,0,0,1,5.0,0.27176,0.2,0.4,0.0,0.0,1.0,1.0,0.0,0.5796405113516481,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2020-10-25,United Arab Emirates,-18.0,1.0,-25.0,-35.0,-18.0,9.0,0,1,0,1,0,0,1,1.0,0.9946,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1
2020-10-26,United Arab Emirates,-20.0,-1.0,-28.0,-35.0,-18.0,9.0,0,1,0,1,0,0,1,3.0,0.5786,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.4177025097682161,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2020-10-27,United Arab Emirates,-19.0,0.0,-28.0,-35.0,-19.0,9.0,0,1,0,1,0,0,1,1.0,0.9719,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
2020-10-28,United Arab Emirates,-13.0,7.0,-24.0,-32.0,-18.0,6.0,0,1,0,0,0,0,1,2.0,0.43115,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.43115,0.0,0.0,0.0,0.0,1.0,fear,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2020-10-29,United Arab Emirates,-15.0,8.0,-4.0,-45.0,-59.0,20.0,0,1,1,1,0,0,1,1.0,0.5204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
2020-10-30,United Arab Emirates,-24.0,-7.0,-24.0,-40.0,-16.0,6.0,0,1,0,0,0,0,1,1.0,0.6298,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
2020-10-31,United Arab Emirates,-22.0,-4.0,-30.0,-39.0,-12.0,6.0,0,1,0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020-11-01,United Arab Emirates,-17.0,3.0,-27.0,-35.0,-18.0,8.0,0,1,0,0,0,0,1,2.0,0.4151,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.4151,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2020-11-02,United Arab Emirates,-19.0,0.0,-31.0,-36.0,-19.0,9.0,0,1,0,1,0,0,1,2.0,-0.0129,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0129,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2020-11-03,United Arab Emirates,-19.0,0.0,-30.0,-36.0,-19.0,9.0,0,1,0,1,0,0,1,6.0,-0.0203666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6196126549887616,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
2020-11-04,United Arab Emirates,-20.0,-1.0,-31.0,-36.0,-19.0,9.0,0,1,0,1,0,0,1,3.0,0.0299,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5665941581061351,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
2020-11-05,United Arab Emirates,-20.0,0.0,-29.0,-35.0,-19.0,9.0,0,1,0,1,0,0,1,2.0,0.5744,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2423999999999999,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2020-11-06,United Arab Emirates,-23.0,-4.0,-28.0,-38.0,-15.0,7.0,0,1,0,0,0,0,1,2.0,0.4926,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.4926,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-11-07,United Arab Emirates,-20.0,-3.0,-30.0,-38.0,-12.0,7.0,0,1,0,0,0,0,1,1.0,0.3818,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2020-11-08,United Arab Emirates,-18.0,0.0,-28.0,-35.0,-18.0,9.0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
