premise,conclusion,support,support_pct,confidence,lift,leverage,cross_domain
"grocery_spike, lockdown_mentioned_lag7",grocery_spike_lead2,67,10.197869101978691,85.07462686567165,1.9891113825888354,0.04314153397783847,True
"grocery_spike, lockdown_mentioned_lag7",grocery_spike_lead7,67,10.197869101978691,94.02985074626866,2.1600563615488992,0.05149786053019931,True
"grocery_spike, vaccine_mentioned_lag1",calm_mobile_baseline,171,26.027397260273972,78.3625730994152,2.026937422295897,0.10333395884155877,True
"grocery_spike, vaccine_mentioned_lag1",grocery_spike_lead2,171,26.027397260273972,92.39766081871345,2.1603296497471436,0.12916744855194845,True
"grocery_spike, vaccine_mentioned_lag1",grocery_spike_lead7,171,26.027397260273972,96.49122807017544,2.216599190283401,0.13784116261128834,True
"grocery_spike, vaccine_mentioned_lag3",calm_mobile_baseline,171,26.027397260273972,79.53216374269006,2.0571902196435974,0.10637809887200017,True
"grocery_spike, vaccine_mentioned_lag3",grocery_spike_lead2,171,26.027397260273972,92.98245614035088,2.174002622213898,0.13068951856716915,True
"grocery_spike, vaccine_mentioned_lag3",grocery_spike_lead7,171,26.027397260273972,95.32163742690058,2.1897313213102687,0.13479702258084694,True
"grocery_spike, vaccine_mentioned_lag7",calm_mobile_baseline,177,26.94063926940639,80.22598870056498,2.0751367943413856,0.11197987253532384,True
"grocery_spike, vaccine_mentioned_lag7",grocery_spike_lead2,177,26.94063926940639,92.65536723163842,2.1663550274443573,0.13439391728001224,True
"grocery_spike, vaccine_mentioned_lag7",grocery_spike_lead7,177,26.94063926940639,95.48022598870057,2.1933744221879814,0.1399539903949737,True
"grocery_spike, policy_governance_discussion_lag3",calm_mobile_baseline,66,10.045662100456621,77.27272727272727,1.9987473156764497,0.038788460068249896,True
"grocery_spike, policy_governance_discussion_lag3",vaccine_mentioned_lag3,66,10.045662100456621,89.39393939393939,1.9841830466830468,0.04454313574223501,True
"grocery_spike, policy_governance_discussion_lag3",grocery_spike_lead2,66,10.045662100456621,86.36363636363636,2.0192494338401814,0.04379252587171521,True
"grocery_spike, policy_governance_discussion_lag3",grocery_spike_lead7,66,10.045662100456621,90.9090909090909,2.0883661792752704,0.04759422586407011,True
"grocery_spike, policy_governance_discussion_lag7",calm_mobile_baseline,72,10.95890410958904,83.33333333333334,2.155511811023622,0.04895644377723567,True
"grocery_spike, policy_governance_discussion_lag7",vaccine_mentioned_lag7,72,10.95890410958904,87.5,1.9487288135593221,0.04668376389149517,True
"grocery_spike, policy_governance_discussion_lag7",grocery_spike_lead2,72,10.95890410958904,83.33333333333334,1.9483985765124556,0.044452784554116886,True
"grocery_spike, policy_governance_discussion_lag7",grocery_spike_lead7,72,10.95890410958904,86.11111111111111,1.9781468531468533,0.04666291361731407,True
"grocery_spike, grocery_spike_lead2",calm_mobile_baseline,258,39.26940639269406,79.06976744186046,2.0452298113898553,0.1586844867010001,False
"grocery_spike, grocery_spike_lead2",grocery_spike_lead7,258,39.26940639269406,98.06201550387597,2.2526833631484795,0.214139265931347,False
"grocery_spike, grocery_spike_lead7",calm_mobile_baseline,265,40.33485540334855,78.49056603773586,2.0302481057792305,0.16065367926254898,False
"grocery_spike, grocery_spike_lead7",grocery_spike_lead2,265,40.33485540334855,95.47169811320755,2.2322030484120057,0.2125708619735016,False
"grocery_spike, sentiment_shift_detected_lead2",calm_mobile_baseline,167,25.41856925418569,79.64071856287424,2.059998114008204,0.10416565311167175,True
"grocery_spike, sentiment_shift_detected_lead2",grocery_spike_lead2,167,25.41856925418569,92.21556886227546,2.156072197242526,0.1256831360665726,True
"grocery_spike, sentiment_shift_detected_lead2",grocery_spike_lead7,167,25.41856925418569,95.80838323353294,2.2009128595954945,0.13288111405331648,True
"grocery_spike, sentiment_shift_detected_lead7",calm_mobile_baseline,158,24.04870624048706,77.21518987341773,1.9972590451510017,0.09271885258624485,True
"grocery_spike, sentiment_shift_detected_lead7",grocery_spike_lead2,158,24.04870624048706,93.67088607594937,2.1900986530924818,0.12240964302013904,True
"grocery_spike, sentiment_shift_detected_lead7",grocery_spike_lead7,158,24.04870624048706,94.9367088607595,2.1808887315216428,0.12362359231690563,True
"grocery_spike, sentiment_worsened_lead2",calm_mobile_baseline,80,12.1765601217656,81.25,2.1016240157480315,0.0518592652826718,True
"grocery_spike, sentiment_worsened_lead2",grocery_spike_lead2,80,12.1765601217656,93.75,2.1919483985765127,0.06207589963141349,True
"grocery_spike, sentiment_worsened_lead2",grocery_spike_lead7,80,12.1765601217656,96.25,2.2110576923076923,0.0641933608093613,True
"grocery_spike, sentiment_worsened_lead7",grocery_spike_lead2,80,12.1765601217656,93.75,2.1919483985765127,0.06207589963141349,True
"grocery_spike, sentiment_worsened_lead7",grocery_spike_lead7,80,12.1765601217656,95.0,2.1823426573426574,0.0626712907941406,True
"grocery_spike, sentiment_improved_lead2",calm_mobile_baseline,87,13.24200913242009,78.16091954022988,2.0217214227531906,0.05230638782899995,True
"grocery_spike, sentiment_improved_lead2",grocery_spike_lead2,87,13.24200913242009,90.80459770114942,2.123082586820469,0.06360723643515911,True
"grocery_spike, sentiment_improved_lead2",grocery_spike_lead7,87,13.24200913242009,95.40229885057471,2.1915842777911743,0.06868775324395515,True
"grocery_spike, sentiment_improved_lead7",calm_mobile_baseline,78,11.87214611872146,80.76923076923077,2.089188370684434,0.049992007394897245,True
"grocery_spike, sentiment_improved_lead7",grocery_spike_lead2,78,11.87214611872146,93.58974358974359,2.1882014782370653,0.06033374338872556,True
"grocery_spike, sentiment_improved_lead7",grocery_spike_lead7,78,11.87214611872146,94.87179487179486,2.1793975255513716,0.060952301522765026,True
"grocery_spike, sentiment_improved_lead7",high_positive_sentiment_lead7,78,11.87214611872146,78.2051282051282,1.9915026833631486,0.04622505785951085,True
"grocery_spike, high_positive_sentiment_lead2",calm_mobile_baseline,103,15.67732115677321,76.69902912621359,1.9839079581071783,0.05963410085509291,True
"grocery_spike, high_positive_sentiment_lead2",grocery_spike_lead2,103,15.67732115677321,93.20388349514563,2.179179767128494,0.07906655639188322,True
"grocery_spike, high_positive_sentiment_lead2",grocery_spike_lead7,103,15.67732115677321,98.05825242718447,2.2525969176454614,0.08548380744540124,True
"grocery_spike, high_positive_sentiment_lead7",calm_mobile_baseline,101,15.37290715372907,84.15841584158416,2.176853512122866,0.06994340308908395,True
"grocery_spike, high_positive_sentiment_lead7",grocery_spike_lead2,101,15.37290715372907,95.04950495049505,2.2223318417250977,0.0803685401796367,True
"grocery_spike, high_positive_sentiment_lead7",grocery_spike_lead7,101,15.37290715372907,97.02970297029702,2.228969050751229,0.08224274815880496,True
"grocery_spike, solidarity_messages_lead2",calm_mobile_baseline,100,15.220700152207002,81.0,2.095157480314961,0.06444356409953458,True
"grocery_spike, solidarity_messages_lead2",grocery_spike_lead2,100,15.220700152207002,94.0,2.19779359430605,0.07797539204307204,True
"grocery_spike, solidarity_messages_lead2",grocery_spike_lead7,100,15.220700152207002,95.0,2.1823426573426574,0.07833911349267576,True
"grocery_spike, solidarity_messages_lead7",calm_mobile_baseline,95,14.45966514459665,78.94736842105263,2.0420638209697475,0.05825334936487748,True
"grocery_spike, solidarity_messages_lead7",grocery_spike_lead2,95,14.45966514459665,91.57894736842105,2.141187488293688,0.07057586140591082,True
"grocery_spike, solidarity_messages_lead7",grocery_spike_lead7,95,14.45966514459665,96.84210526315789,2.2246595509753404,0.0770857803446782,True
"grocery_spike, compliance_discussed_lead2",calm_mobile_baseline,84,12.785388127853881,80.95238095238095,2.09392575928009,0.054071711043000216,True
"grocery_spike, compliance_discussed_lead2",grocery_spike_lead2,84,12.785388127853881,97.61904761904762,2.282409761057448,0.07012642216245144,True
"grocery_spike, compliance_discussed_lead2",grocery_spike_lead7,84,12.785388127853881,96.42857142857143,2.2151598401598402,0.06763133935211248,True
"grocery_spike, compliance_discussed_lead7",calm_mobile_baseline,87,13.24200913242009,77.01149425287356,1.991990225359761,0.05078431781377925,True
"grocery_spike, compliance_discussed_lead7",vaccine_mentioned_lag7,87,13.24200913242009,81.60919540229885,1.817533606078317,0.04860893920755058,True
"grocery_spike, compliance_discussed_lead7",grocery_spike_lead2,87,13.24200913242009,89.65517241379311,2.0962081236961594,0.06208516641993842,True
"grocery_spike, compliance_discussed_lead7",grocery_spike_lead7,87,13.24200913242009,95.40229885057471,2.1915842777911743,0.06868775324395515,True
"grocery_spike, vaccine_mentioned_lead2",calm_mobile_baseline,169,25.72298325722983,81.65680473372781,2.1121464846479987,0.11059912104510841,True
"grocery_spike, vaccine_mentioned_lead2",grocery_spike_lead2,169,25.72298325722983,94.67455621301775,2.213565246688707,0.13351357237014333,True
"grocery_spike, vaccine_mentioned_lead2",grocery_spike_lead7,169,25.72298325722983,96.44970414201184,2.2156453014441184,0.13612217333991275,True
"grocery_spike, vaccine_mentioned_lead7",calm_mobile_baseline,169,25.72298325722983,76.92307692307693,1.9897032101756513,0.09842256092334281,True
"grocery_spike, vaccine_mentioned_lead7",grocery_spike_lead2,169,25.72298325722983,91.12426035502959,2.1305565499378805,0.12438115227881913,True
"grocery_spike, vaccine_mentioned_lead7",grocery_spike_lead7,169,25.72298325722983,97.0414201183432,2.229238217403898,0.13764424335513345,True
"grocery_spike, health_concern_lead2",calm_mobile_baseline,140,21.3089802130898,76.42857142857142,1.976912260967379,0.08047974164193593,True
"grocery_spike, health_concern_lead2",grocery_spike_lead2,140,21.3089802130898,92.14285714285714,2.1543721403152007,0.10520816682072702,True
"grocery_spike, health_concern_lead2",grocery_spike_lead7,140,21.3089802130898,94.28571428571428,2.165934065934066,0.10815268887452537,True
"grocery_spike, health_concern_lead7",calm_mobile_baseline,138,21.00456621004566,78.26086956521739,2.0243067442656626,0.08317869379982347,True
"grocery_spike, health_concern_lead7",grocery_spike_lead2,138,21.00456621004566,91.30434782608695,2.1347671360049514,0.1019439405628184,True
"grocery_spike, health_concern_lead7",grocery_spike_lead7,138,21.00456621004566,94.92753623188406,2.1806780176345395,0.10795576961837049,True
"severe_lockdown_behavior, dominant_emotion_fear",severe_lockdown_behavior_lead2,76,11.56773211567732,92.10526315789474,6.955535390199637,0.09122689963373018,True
"severe_lockdown_behavior, dominant_emotion_fear",severe_lockdown_behavior_lead7,76,11.56773211567732,93.42105263157895,7.054900181488204,0.09274896964895088,True
"severe_lockdown_behavior, covid_topic_detected",severe_lockdown_behavior_lead2,83,12.633181126331811,91.56626506024097,6.914831740756128,0.09894845117213291,True
"severe_lockdown_behavior, covid_topic_detected",severe_lockdown_behavior_lead7,83,12.633181126331811,92.7710843373494,7.005816368923972,0.10047052118735361,True
"severe_lockdown_behavior, dominant_emotion_fear_lag1",severe_lockdown_behavior_lead2,77,11.71993911719939,90.9090909090909,6.865203761755486,0.09102534698331283,True
"severe_lockdown_behavior, dominant_emotion_fear_lag1",severe_lockdown_behavior_lead7,77,11.71993911719939,90.9090909090909,6.865203761755486,0.09102534698331283,True
"severe_lockdown_behavior, dominant_emotion_fear_lag3",severe_lockdown_behavior_lead2,78,11.87214611872146,89.74358974358975,6.777188328912468,0.09082379433289547,True
"severe_lockdown_behavior, dominant_emotion_fear_lag3",severe_lockdown_behavior_lead7,78,11.87214611872146,91.02564102564102,6.8740053050397885,0.09234586434811617,True
"severe_lockdown_behavior, dominant_emotion_fear_lag7",severe_lockdown_behavior_lead2,76,11.56773211567732,92.10526315789474,6.955535390199637,0.09122689963373018,True
"severe_lockdown_behavior, dominant_emotion_fear_lag7",severe_lockdown_behavior_lead7,76,11.56773211567732,90.78947368421053,6.8561705989110715,0.08970482961850948,True
"severe_lockdown_behavior, mobility_drop_transit_lead2",severe_lockdown_behavior_lead2,87,13.24200913242009,90.80459770114942,6.857312722948871,0.1027084506161256,False
"severe_lockdown_behavior, mobility_drop_transit_lead2",severe_lockdown_behavior_lead7,87,13.24200913242009,91.95402298850574,6.944114149821641,0.1042305206313463,False
"severe_lockdown_behavior, mobility_drop_transit_lead7",severe_lockdown_behavior_lead2,87,13.24200913242009,90.80459770114942,6.857312722948871,0.1027084506161256,False
"severe_lockdown_behavior, mobility_drop_transit_lead7",severe_lockdown_behavior_lead7,87,13.24200913242009,91.95402298850574,6.944114149821641,0.1042305206313463,False
"severe_lockdown_behavior, mobility_drop_workplace_lead7",lockdown_mentioned,80,12.1765601217656,75.0,2.335308056872038,0.052218353338013064,True
"severe_lockdown_behavior, severe_lockdown_behavior_lead2",severe_lockdown_behavior_lead7,79,12.02435312024353,94.9367088607595,7.169358358795286,0.09823259175858162,False
"severe_lockdown_behavior, severe_lockdown_behavior_lead7",lockdown_mentioned,80,12.1765601217656,75.0,2.335308056872038,0.052218353338013064,True
"severe_lockdown_behavior, severe_lockdown_behavior_lead7",severe_lockdown_behavior_lead2,80,12.1765601217656,93.75,7.079741379310345,0.09803103910816427,False
"partial_restrictions, high_positive_sentiment",partial_restrictions_lead2,120,18.2648401826484,86.66666666666667,2.0408602150537636,0.08073226162924042,True
"partial_restrictions, high_positive_sentiment",partial_restrictions_lead7,120,18.2648401826484,90.0,2.1193548387096777,0.08682054169012322,True
"partial_restrictions, sentiment_shift_detected",partial_restrictions_lead2,164,24.961948249619482,85.36585365853658,2.010228166797797,0.10708700819415776,True
"partial_restrictions, sentiment_shift_detected",partial_restrictions_lead7,164,24.961948249619482,85.97560975609755,2.0245869394177816,0.10860907820937846,True
"partial_restrictions, sentiment_improved",partial_restrictions_lead2,84,12.785388127853881,83.33333333333334,1.9623655913978497,0.05225078709785034,True
"partial_restrictions, sentiment_improved",partial_restrictions_lead7,84,12.785388127853881,85.71428571428571,2.0184331797235022,0.05529492712829174,True
"partial_restrictions, sentiment_worsened",partial_restrictions_lead2,80,12.1765601217656,87.5,2.060483870967742,0.05483622109630742,True
"partial_restrictions, sentiment_worsened",partial_restrictions_lead7,80,12.1765601217656,86.25,2.0310483870967744,0.05331415108108672,True
"partial_restrictions, dominant_emotion_fear",partial_restrictions_lead2,240,36.5296803652968,83.75,1.972177419354839,0.15081003315193595,True
"partial_restrictions, dominant_emotion_fear",partial_restrictions_lead7,240,36.5296803652968,87.91666666666667,2.070295698924731,0.16603073330414295,True
"partial_restrictions, covid_topic_detected",partial_restrictions_lead2,243,36.986301369863014,83.9506172839506,1.9769016328156113,0.15343716769875523,True
"partial_restrictions, covid_topic_detected",partial_restrictions_lead7,243,36.986301369863014,88.06584362139918,2.0738085756006903,0.16865786785096223,True
"partial_restrictions, lockdown_mentioned",partial_restrictions_lead2,78,11.87214611872146,84.61538461538461,1.9925558312655087,0.05004065803465316,True
"partial_restrictions, lockdown_mentioned",partial_restrictions_lead7,78,11.87214611872146,87.17948717948718,2.052936311000827,0.05308479806509456,True
"partial_restrictions, vaccine_mentioned",partial_restrictions_lead2,119,18.11263318112633,78.15126050420169,1.8403361344537816,0.06463584996142699,True
"partial_restrictions, vaccine_mentioned",partial_restrictions_lead7,119,18.11263318112633,81.5126050420168,1.9194903767958797,0.07072413002230979,True
"partial_restrictions, health_concern",partial_restrictions_lead2,168,25.570776255707763,85.11904761904762,2.0044162826420893,0.10906778424136278,True
"partial_restrictions, health_concern",partial_restrictions_lead7,168,25.570776255707763,86.90476190476191,2.046466973886329,0.11363399428702488,True
"partial_restrictions, compliance_discussed",partial_restrictions_lead2,94,14.30745814307458,80.85106382978722,1.9039121482498285,0.05491962219303184,True
"partial_restrictions, compliance_discussed",partial_restrictions_lead7,94,14.30745814307458,85.1063829787234,2.0041180507892933,0.06100790225391464,True
"partial_restrictions, policy_governance_discussion",partial_restrictions_lead2,71,10.80669710806697,83.09859154929578,1.9568378009995457,0.04391067742540814,True
"partial_restrictions, policy_governance_discussion",partial_restrictions_lead7,71,10.80669710806697,83.09859154929578,1.9568378009995457,0.04391067742540814,True
"partial_restrictions, solidarity_messages",partial_restrictions_lead2,127,19.330289193302892,85.8267716535433,2.0210820421640845,0.08381810220804403,True
"partial_restrictions, solidarity_messages",partial_restrictions_lead7,127,19.330289193302892,89.76377952755905,2.1137922275844554,0.09142845228414753,True
"partial_restrictions, weekend",partial_restrictions_lead2,74,11.263318112633181,86.48648648648648,2.0366172624237144,0.049581952002668836,False
"partial_restrictions, weekend",partial_restrictions_lead7,74,11.263318112633181,87.83783783783784,2.068439407149085,0.051104022017889536,False
"partial_restrictions, dominant_emotion_fear_lag1",partial_restrictions_lead2,239,36.37747336377473,82.84518828451883,1.950870562828992,0.14689018160588813,True
"partial_restrictions, dominant_emotion_fear_lag1",partial_restrictions_lead7,239,36.37747336377473,87.86610878661088,2.069105142394385,0.16515502178853653,True
"partial_restrictions, dominant_emotion_fear_lag3",partial_restrictions_lead2,242,36.83409436834094,83.47107438016529,1.9656091708877634,0.1510393861679281,True
"partial_restrictions, dominant_emotion_fear_lag3",partial_restrictions_lead7,242,36.83409436834094,88.01652892561982,2.0726472940549185,0.16778215633535581,True
"partial_restrictions, dominant_emotion_fear_lag7",partial_restrictions_lead2,239,36.37747336377473,84.51882845188284,1.9902820893507898,0.15297846166677093,True
"partial_restrictions, dominant_emotion_fear_lag7",partial_restrictions_lead7,239,36.37747336377473,87.86610878661088,2.069105142394385,0.16515502178853653,True
"partial_restrictions, high_positive_sentiment_lag1",partial_restrictions_lead2,118,17.960426179604262,86.4406779661017,2.035538545653363,0.07898083859802757,True
"partial_restrictions, high_positive_sentiment_lag1",partial_restrictions_lead7,118,17.960426179604262,89.83050847457628,2.115363586659377,0.08506911865891037,True
"partial_restrictions, high_positive_sentiment_lag3",partial_restrictions_lead2,120,18.2648401826484,85.0,2.0016129032258063,0.07768812159879902,True
"partial_restrictions, high_positive_sentiment_lag3",partial_restrictions_lead7,120,18.2648401826484,87.5,2.060483870967742,0.08225433164446112,True
"partial_restrictions, high_positive_sentiment_lag7",partial_restrictions_lead2,116,17.65601217656012,86.20689655172413,2.0300333704115685,0.0772294155668147,True
"partial_restrictions, high_positive_sentiment_lag7",partial_restrictions_lead7,116,17.65601217656012,93.96551724137932,2.21273637374861,0.090928045703801,True
"partial_restrictions, solidarity_messages_lag1",partial_restrictions_lead2,127,19.330289193302892,88.18897637795276,2.0767081534163068,0.08838431225370613,True
"partial_restrictions, solidarity_messages_lag1",partial_restrictions_lead7,127,19.330289193302892,88.9763779527559,2.095250190500381,0.08990638226892683,True
"partial_restrictions, solidarity_messages_lag3",partial_restrictions_lead2,131,19.93911719939117,83.96946564885496,1.97734548140852,0.08275473822480765,True
"partial_restrictions, solidarity_messages_lag3",partial_restrictions_lead7,131,19.93911719939117,89.31297709923665,2.1031765574981534,0.09340922833135255,True
"partial_restrictions, solidarity_messages_lag7",partial_restrictions_lead2,130,19.7869101978691,86.92307692307692,2.0468982630272956,0.08796730677008403,True
"partial_restrictions, solidarity_messages_lag7",partial_restrictions_lead7,130,19.7869101978691,90.0,2.1193548387096777,0.09405558683096683,True
"partial_restrictions, compliance_discussed_lag1",partial_restrictions_lead2,100,15.220700152207002,79.0,1.8603225806451615,0.05560768124100832,True
"partial_restrictions, compliance_discussed_lag1",partial_restrictions_lead7,100,15.220700152207002,83.0,1.9545161290322581,0.06169596130189112,True
"partial_restrictions, compliance_discussed_lag3",partial_restrictions_lead2,92,14.00304414003044,82.6086956521739,1.9453015427769986,0.05621233919226038,True
"partial_restrictions, compliance_discussed_lag3",partial_restrictions_lead7,92,14.00304414003044,84.78260869565217,1.9964936886395512,0.05925647922270178,True
"partial_restrictions, compliance_discussed_lag7",partial_restrictions_lead2,92,14.00304414003044,86.95652173913044,2.047685834502104,0.06230061925314318,True
"partial_restrictions, compliance_discussed_lag7",partial_restrictions_lead7,92,14.00304414003044,90.21739130434783,2.1244740532959328,0.06686682929880527,True
"partial_restrictions, health_concern_lag1",partial_restrictions_lead2,175,26.636225266362253,81.71428571428572,1.9242396313364056,0.10454327474406289,True
"partial_restrictions, health_concern_lag1",partial_restrictions_lead7,175,26.636225266362253,87.42857142857143,2.0588018433179727,0.11976397489626989,True
"partial_restrictions, health_concern_lag3",partial_restrictions_lead2,172,26.17960426179604,83.13953488372093,1.957801950487622,0.1064823502429057,True
"partial_restrictions, health_concern_lag3",partial_restrictions_lead7,172,26.17960426179604,87.79069767441861,2.0673293323330832,0.1186589103646713,True
"partial_restrictions, health_concern_lag7",partial_restrictions_lead2,168,25.570776255707763,86.30952380952381,2.0324500768049156,0.11211192427180418,True
"partial_restrictions, health_concern_lag7",partial_restrictions_lead7,168,25.570776255707763,86.90476190476191,2.046466973886329,0.11363399428702488,True
"partial_restrictions, sentiment_shift_detected_lag1",partial_restrictions_lead2,168,25.570776255707763,82.14285714285714,1.9343317972350231,0.10145743416525928,True
"partial_restrictions, sentiment_shift_detected_lag1",partial_restrictions_lead7,168,25.570776255707763,86.30952380952381,2.0324500768049156,0.11211192427180418,True
"partial_restrictions, sentiment_shift_detected_lag3",partial_restrictions_lead2,166,25.266362252663622,83.73493975903614,1.9718227749708512,0.10427222117970851,True
"partial_restrictions, sentiment_shift_detected_lag3",partial_restrictions_lead7,166,25.266362252663622,87.95180722891565,2.0711232024873687,0.11492671128625341,True
"partial_restrictions, sentiment_shift_detected_lag7",partial_restrictions_lead2,158,24.04870624048706,84.17721518987342,1.9822376480196,0.10031066908529847,True
"partial_restrictions, sentiment_shift_detected_lag7",partial_restrictions_lead7,158,24.04870624048706,89.24050632911393,2.101469987750102,0.11248722920706407,True
"partial_restrictions, sentiment_worsened_lag1",partial_restrictions_lead2,84,12.785388127853881,80.95238095238095,1.9062980030721968,0.04920664706740894,True
"partial_restrictions, sentiment_worsened_lag1",partial_restrictions_lead7,84,12.785388127853881,84.52380952380952,1.990399385560676,0.05377285711307104,True
"partial_restrictions, sentiment_worsened_lag3",partial_restrictions_lead2,85,12.93759512937595,82.35294117647058,1.939278937381404,0.051604428598236066,True
"partial_restrictions, sentiment_worsened_lag3",partial_restrictions_lead7,85,12.93759512937595,88.23529411764706,2.0777988614800758,0.059214778674339566,True
"partial_restrictions, sentiment_worsened_lag7",partial_restrictions_lead2,78,11.87214611872146,85.8974358974359,2.022746071133168,0.05156272804987386,True
"partial_restrictions, sentiment_worsened_lag7",partial_restrictions_lead7,78,11.87214611872146,87.17948717948718,2.052936311000827,0.05308479806509456,True
"partial_restrictions, sentiment_improved_lag1",high_positive_sentiment_lag1,84,12.785388127853881,76.19047619047619,1.9630252100840335,0.04778882842309377,True
"partial_restrictions, sentiment_improved_lag1",partial_restrictions_lead2,84,12.785388127853881,83.33333333333334,1.9623655913978497,0.05225078709785034,True
"partial_restrictions, sentiment_improved_lag1",partial_restrictions_lead7,84,12.785388127853881,88.09523809523809,2.0745007680491554,0.05833906715873314,True
"partial_restrictions, sentiment_improved_lag3",partial_restrictions_lead2,81,12.32876712328767,85.18518518518519,2.0059737156511352,0.052667792581472445,True
"partial_restrictions, sentiment_improved_lag3",partial_restrictions_lead7,81,12.32876712328767,87.65432098765432,2.0641178813221823,0.055711932611913845,True
"partial_restrictions, sentiment_improved_lag7",partial_restrictions_lead2,80,12.1765601217656,82.5,1.9427419354838709,0.04874794103542462,True
"partial_restrictions, sentiment_improved_lag7",partial_restrictions_lead7,80,12.1765601217656,91.25,2.1487903225806453,0.05940243114196952,True
"partial_restrictions, lockdown_mentioned_lag1",partial_restrictions_lead2,79,12.02435312024353,82.27848101265823,1.9375255206206616,0.047872229519818184,True
"partial_restrictions, lockdown_mentioned_lag1",partial_restrictions_lead7,79,12.02435312024353,84.81012658227847,1.9971416904859127,0.050916369550259584,True
"partial_restrictions, lockdown_mentioned_lag3",partial_restrictions_lead2,82,12.480974124809741,79.26829268292683,1.8666404405979546,0.04593315402097538,True
"partial_restrictions, lockdown_mentioned_lag3",partial_restrictions_lead7,82,12.480974124809741,84.14634146341463,1.9815106215578284,0.05202143408185818,True
"partial_restrictions, lockdown_mentioned_lag7",partial_restrictions_lead2,79,12.02435312024353,87.34177215189874,2.056757860351164,0.053960509580700984,True
"partial_restrictions, lockdown_mentioned_lag7",partial_restrictions_lead7,79,12.02435312024353,83.54430379746836,1.9673336055532873,0.049394299535038884,True
"partial_restrictions, vaccine_mentioned_lag1",partial_restrictions_lead2,115,17.50380517503805,79.13043478260869,1.8633941093969144,0.06417714392944267,True
"partial_restrictions, vaccine_mentioned_lag1",partial_restrictions_lead7,115,17.50380517503805,84.34782608695653,1.9862552594670408,0.07330956402076687,True
"partial_restrictions, vaccine_mentioned_lag3",partial_restrictions_lead7,115,17.50380517503805,80.0,1.8838709677419356,0.06569921394466337,True
"partial_restrictions, vaccine_mentioned_lag7",partial_restrictions_lead2,110,16.7427701674277,78.18181818181819,1.8410557184750735,0.059798586351410526,True
"partial_restrictions, vaccine_mentioned_lag7",partial_restrictions_lead7,110,16.7427701674277,84.54545454545455,1.990909090909091,0.07045307645795543,True
"partial_restrictions, policy_governance_discussion_lag1",partial_restrictions_lead2,73,11.11111111111111,84.93150684931507,2.0,0.0471841704718417,True
"partial_restrictions, policy_governance_discussion_lag1",partial_restrictions_lead7,73,11.11111111111111,86.3013698630137,2.032258064516129,0.0487062404870624,True
"partial_restrictions, policy_governance_discussion_lag3",partial_restrictions_lead2,74,11.263318112633181,81.08108108108108,1.909328683522232,0.043493671941786036,True
"partial_restrictions, policy_governance_discussion_lag3",partial_restrictions_lead7,74,11.263318112633181,86.48648648648648,2.0366172624237144,0.049581952002668836,True
"partial_restrictions, policy_governance_discussion_lag7",partial_restrictions_lead2,67,10.197869101978691,85.07462686567165,2.0033702455464613,0.04345197139342382,True
"partial_restrictions, policy_governance_discussion_lag7",partial_restrictions_lead7,67,10.197869101978691,91.04477611940298,2.1439576311988446,0.04954025145430662,True
"partial_restrictions, residential_increase_lead2",partial_restrictions_lead2,165,25.11415525114155,90.30303030303031,2.126490713587488,0.12013927983152978,False
"partial_restrictions, residential_increase_lead2",partial_restrictions_lead7,165,25.11415525114155,94.54545454545455,2.226392961876833,0.13079376993807468,False
"partial_restrictions, residential_increase_lead7",residential_increase,152,23.13546423135464,92.76315789473685,2.108837188126025,0.1128440005652741,False
"partial_restrictions, residential_increase_lead7",partial_restrictions_lead2,152,23.13546423135464,92.10526315789474,2.16893039049236,0.114843310189529,False
"partial_restrictions, residential_increase_lead7",partial_restrictions_lead7,152,23.13546423135464,95.39473684210526,2.2463921901528017,0.1224536602656325,False
"partial_restrictions, partial_restrictions_lead2",partial_restrictions_lead7,231,35.15981735159817,92.20779220779221,2.17134478424801,0.17489209983111279,False
"partial_restrictions, partial_restrictions_lead7",partial_restrictions_lead2,242,36.83409436834094,88.01652892561982,2.0726472940549185,0.16778215633535581,False
"partial_restrictions, sentiment_shift_detected_lead2",partial_restrictions_lead2,159,24.200913242009133,86.79245283018868,2.043822276323798,0.1072746606617877,True
"partial_restrictions, sentiment_shift_detected_lead2",partial_restrictions_lead7,159,24.200913242009133,90.56603773584906,2.132684114424833,0.1164070807531119,True
"partial_restrictions, sentiment_shift_detected_lead7",partial_restrictions_lead2,165,25.11415525114155,85.45454545454545,2.012316715542522,0.10796271970976418,True
"partial_restrictions, sentiment_shift_detected_lead7",partial_restrictions_lead7,165,25.11415525114155,87.27272727272727,2.055131964809384,0.11252892975542628,True
"partial_restrictions, sentiment_worsened_lead2",partial_restrictions_lead2,76,11.56773211567732,88.1578947368421,2.07597623089983,0.0528554450491024,True
"partial_restrictions, sentiment_worsened_lead2",partial_restrictions_lead7,76,11.56773211567732,92.10526315789474,2.16893039049236,0.0574216550947645,True
"partial_restrictions, sentiment_worsened_lead7",partial_restrictions_lead2,82,12.480974124809741,87.8048780487805,2.0676632572777343,0.05658764412752028,True
"partial_restrictions, sentiment_worsened_lead7",partial_restrictions_lead7,82,12.480974124809741,86.58536585365853,2.0389457120377656,0.05506557411229958,True
"partial_restrictions, sentiment_improved_lead2",partial_restrictions_lead2,83,12.633181126331811,85.54216867469879,2.0143801010493587,0.054419215612685305,True
